"APN","PROJECT NUMBER","NAME","ADDRESS","SITE_#","COMMUNITY","COUNCIL DISTRICT","DEVELOPMENT STAGE","CONSTRUCTION TYPE","HOUSING TYPE","HCIDLA FUNDED","LEVERAGE","TAX EXEMPT CONDUIT BOND","TDC","PHOTO","JOBS","DEVELOPER","MANAGEMENT COMPANY","CONTACT PHONE"
"5183005052","09-117211","LAS MARGARITAS","137 N SOTO ST 1-20 CA 90033","1","BOYLE HEIGHTS","14","READY FOR OCCUPANCY","BOTH REHAB AND NEW CONSTRUCTION","FAMILY","559,761.00","14,135,658.00","0.00","14,695,419.00","http://hcidapp.lacity.org/mpphotos/09-117211/Photo/Website/Las_Margaritas_137_Soto.png","121","East L.A. Community Corporation","THE JOHN STEWART COMPANY","(213) 878-2716"
"5147034016","15-121799","SKID ROW SOUTHEAST 1 RECAP","1201 E 7TH ST CA 90021","1","WHOLESALE DISTRICT","14","READY FOR OCCUPANCY","ACQUISITION + REHAB","SPECIAL NEEDS","0.00","13,103,064.00","0.00","13,103,064.00","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png",,"SRHT Property Holding Company LLC","SKID ROW PROPERTY MANAGEMENT COMPANY","(213) 683-0522 x127"
"5148012009","60162","CHARLES COBB APARTMENTS","521 S SAN PEDRO ST CA 90013","1","WHOLESALE DISTRICT","14","READY FOR OCCUPANCY","NEW CONSTRUCTION","SPECIAL NEEDS","3,772,148.00","16,506,143.00","0.00","20,278,291.00","http://hcidapp.lacity.org/mpphotos/060162/Photo/Website/CD_9_-_Charles_Cobb_Apts.__-__060162[1].png","78","SKID ROW HOUSING TRUST,","CHARLES COBB APARTMENTS LP","(213) 683-0522"
"5309017036","09-104531","CUATRO VIENTOS","5312 E ALMONT ST CA 90032","1","EL SERENO","14","READY FOR OCCUPANCY","NEW CONSTRUCTION","FAMILY","1,769,655.00","11,345,458.00","0.00","13,115,113.00","http://hcidapp.lacity.org/mpphotos/09-104531/Photo/Website/09-104531[1].png","97","EAST LA COMMUNITY CORP.,","THE JOHN STEWART COMPANY","(213) 833-1860"
"5148019011","12-118778","NEW PERSHING APARTMENTS","108 E 5TH ST 1-69 CA 90013","1","DOWNTOWN","14","READY FOR OCCUPANCY","REHAB","SPECIAL NEEDS","3,500,000.00","28,113,821.00","0.00","31,613,821.00","http://hcidapp.lacity.org/mpphotos/12-118778/Photo/Website/12-118778.jpg","264","Skid Row Housing Trust","SRHT PROPERTY MANAGEMENT COMPANY","(213) 683-0522"
"5148025025","10315","YANKEE HOTEL","501 E 7TH ST CA 90014","1","WHOLESALE DISTRICT","14","READY FOR OCCUPANCY","REHAB","SPECIAL NEEDS","2,019,320.00","8,432,786.00","0.00","10,452,106.00","http://hcidapp.lacity.org/mpphotos/010315/Photo/Website/CD%209%20-%20The%20Yankee%20Hotel.jpg","75","Single Room Occupancy Housing  Corp. (SRO)","SRO HOUSING CORPORATION","(213) 229-9641"
"5174024020","10-117557","BOYLE HOTEL","101 N BOYLE AVE CA 90033","1","WHOLESALE DISTRICT","14","READY FOR OCCUPANCY","REHAB","FAMILY","4,265,571.00","20,018,291.00","0.00","24,283,862.00","http://hcidapp.lacity.org/mpphotos/10-117557/Photo/Website/10-117557.JPG","160","EAST LA COMMUNITY CORP,","THE JOHN STEWART COMPANY","(213) 833-7860"
"5163017900","10-117900","ONE SANTA FE","100 S SANTA FE AVE CA 90012","1","WHOLESALE DISTRICT","14","READY FOR OCCUPANCY","NEW CONSTRUCTION","FAMILY","4,000,000.00","94,077,717.00","0.00","98,077,717.00","http://hcidapp.lacity.org/mpphotos/10-117900/Photo/Website/10-117900.jpg","904","The McGregor Company","BERKSHIRE COMMUNITIES","(404) 614-5587"
"5174013905","14-121628","SANTA CECILIA APARTMENTS","117 S BOYLE AVE CA 90033","1","WHOLESALE DISTRICT","14","READY FOR OCCUPANCY","NEW CONSTRUCTION","FAMILY","2,231,389.00","30,346,705.00","0.00","32,578,094.00","http://hcidapp.lacity.org/mpphotos/14-121628/Photo/Website/P2010029.png","287","McCormack Baron Salzar, Inc.","MCCORMACK BARON RAGAN MANAGEMENT SERVICES, INC.","(213) 236-2694"
"5148025024","17-124315","SP7 APARTMENTS","519 E 7TH ST CA 90014","1","WHOLESALE DISTRICT","14","UNDERCONSTRUCTION","BOTH REHAB AND NEW CONSTRUCTION","SPECIAL NEEDS","15,000,000.00","34,485,119.00","0.00","49,485,119.00","http://hcidapp.lacity.org/mpphotos/17-124315/Photo/Website/SP7%205-1-17.JPG","474","Skid Row Housing Trust","SRHT PROPERTY MANAGEMENT COMPANY","(213) 683-0522 x127"
"5183005010","09-117211","LAS MARGARITAS (SITE 2)","115 N SOTO ST CA 90033","2","BOYLE HEIGHTS","14","READY FOR OCCUPANCY","BOTH REHAB AND NEW CONSTRUCTION","FAMILY","559,761.00","14,135,658.00","0.00","14,695,419.00","http://hcidapp.lacity.org/mpphotos/09-117211/Photo/Website%20Site2/Las%20Margaritas%20115%20Soto.JPG","121","East L.A. Community Corporation","THE JOHN STEWART COMPANY","(213) 878-2716"
"5148011014","14-121647","PANAMA HOTEL APARTMENTS","403 E 5TH ST CA 90013","1","LITTLE TOKYO","14","READY FOR OCCUPANCY","REHAB","SPECIAL NEEDS","4,489,380.00","20,995,845.00","0.00","25,485,225.00","http://hcidapp.lacity.org/mpphotos/14-121647/Photo/Website/panama%20hotel%20side.png","210","Single Room Occupancy Housing Corporation","SINGLE ROOM OCCUPANCY HOUSING CORPORATION","(213) 229-9640"
"5183023003","13-119072","LINDA VISTA APARTMENTS (PHASE II)","610 S ST LOUIS ST CA 90023","1","BOYLE HEIGHTS","14","READY FOR OCCUPANCY","BOTH REHAB AND NEW CONSTRUCTION","SENIORS","13,635,675.00","20,513,952.00","0.00","34,149,627.00","http://hcidapp.lacity.org/mpphotos/13-119072/Photo/Website/150_1603.png","295","AMCAL Multi-Housing, Inc.","FPI MANAGEMENT, INC","(916) 850-4465"
"5148024026","17-124264","FLOR 401 LOFTS","401 E 7TH ST CA 90014","1","WHOLESALE DISTRICT","14","UNDERCONSTRUCTION","NEW CONSTRUCTION","SPECIAL NEEDS","12,981,892.00","0.00","0.00","12,981,892.00","http://hcidapp.lacity.org/mpphotos/17-124264/Photo/Website/Flor%20401%20Lofts%206-29-15.JPG",,"Skid Row Housing Trust","SRHT PROPERTY MANAGEMENT COMPANY","(213) 683-0522 x127"
"5148025009","17-124315","SP7 APARTMENTS (SITE 2)","647 S SAN PEDRO ST CA 90014","2","WHOLESALE DISTRICT","14","UNDERCONSTRUCTION","BOTH REHAB AND NEW CONSTRUCTION","SPECIAL NEEDS","15,000,000.00","34,485,119.00","0.00","49,485,119.00","http://hcidapp.lacity.org/mpphotos/17-124315/Photo/Website%20Site2/SP7%20SP%20house.JPG","474","Skid Row Housing Trust","SRHT PROPERTY MANAGEMENT COMPANY","(213) 683-0522 x127"
"5149037010","12-118785","ROSSLYN HOTEL APARTMENTS","112 W 5TH ST CA 90013","1","DOWNTOWN","14","READY FOR OCCUPANCY","REHAB","SPECIAL NEEDS","8,138,435.00","27,382,725.00","0.00","35,521,160.00","http://hcidapp.lacity.org/mpphotos/12-118785/Photo/Website/12-118785.jpg","176","Single Room Occupancy Housing Corporation","SINGLE ROOM OCCUPANCY HOUSING CORPORATION","(213) 229-9640 x22"
"5492023001","20284","PISGAH VILLAGE","6000 E ECHO ST CA 90042","1","HIGHLAND PARK","14","READY FOR OCCUPANCY","REHAB","SENIORS","3,100,000.00","6,275,599.00","0.00","9,375,599.00","http://hcidapp.lacity.org/mpphotos/020284/Photo/Website/CD%201%20-%20Pisgah%20Village.jpg","30","W.O.R.K.S.,","SOLARI ENTERPRISES INC.","(714) 282-2520"
"5148012005","70043","JAMES M. WOOD","408 E 5TH ST CA 90013","1","WHOLESALE DISTRICT","14","READY FOR OCCUPANCY","NEW CONSTRUCTION","SPECIAL NEEDS","4,160,000.00","10,555,970.00","0.00","14,715,970.00","http://hcidapp.lacity.org/mpphotos/070043/Photo/Website/James%20M%20Wood%20HIMS%20070043_Picture.png","132","Single Room Occupancy Housing  Corp. (SRO)","JOSEPH CORCORAN","(213) 229-9640 x33"
"5214001002","18-125042","ROSA DE CASTILLA APARTMENTS","4208 E HUNTINGTON DR SOUTH CA 90032","1","EL SERENO","14","UNDERCONSTRUCTION","NEW CONSTRUCTION","SPECIAL NEEDS","12,000,000.00","0.00","0.00","12,000,000.00","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png",,"East LA Community Corportion","JOHN STEWART COMPANY","(213) 787-2700"
"5164009012","15-121799","SKID ROW SOUTHEAST 1 RECAP (SITE 2)","1205 E 6TH ST CA 90021","2","WHOLESALE DISTRICT","14","READY FOR OCCUPANCY","ACQUISITION + REHAB","SPECIAL NEEDS","0.00","13,103,064.00","0.00","13,103,064.00","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png",,"SRHT Property Holding Company LLC","SKID ROW PROPERTY MANAGEMENT COMPANY","(213) 683-0522 x127"
"5183001048","09-117211","LAS MARGARITAS (SITE 3)","319 N CUMMINGS ST CA 90033","3","BOYLE HEIGHTS","14","READY FOR OCCUPANCY","BOTH REHAB AND NEW CONSTRUCTION","FAMILY","559,761.00","14,135,658.00","0.00","14,695,419.00","http://hcidapp.lacity.org/mpphotos/09-117211/Photo/Website%20Site3/Las%20Margaritas%20319%20Cummings.JPG","121","East L.A. Community Corporation","THE JOHN STEWART COMPANY","(213) 878-2716"
"5148012022","11-117804","GATEWAYS APARTMENTS","505 S SAN PEDRO ST CA 90013","1","WHOLESALE DISTRICT","14","READY FOR OCCUPANCY","NEW CONSTRUCTION","SPECIAL NEEDS","9,411,904.00","19,989,366.00","0.00","29,401,270.00","http://hcidapp.lacity.org/mpphotos/11-117804/Photo/Website/gateway505sanpedro_102213004.png","232","SRO Housing Corporation","SRO HOUSING CORP","(213) 572-0251"
"5492034006","07-117233","HDR I & II (SITE 8)","111 S AVENUE 63 CA 90042","8","HIGHLAND PARK","14","READY FOR OCCUPANCY","REHAB","FAMILY","0.00","8,116,043.00","6,787,000.00","14,903,043.00","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png",,"Spruce DEV LA, LLC","PK MANAGEMENT","(818) 808-0600"
"5148024007","60011","LYNDON HOTEL","413 E 7TH ST CA 90014","1","WHOLESALE DISTRICT","14","READY FOR OCCUPANCY","REHAB","SPECIAL NEEDS","2,035,070.00","6,438,646.00","0.00","8,473,716.00","http://hcidapp.lacity.org/mpphotos/060011/Photo/Website/Lyndon.png","45","Single Room Occupancy Housing  Corp. (SRO)","SRO HOUSING CORPORATION","(213) 229-9641"
"5151004913","12-118869","PARCEL M-GRAND AVE.","225 S GRAND AVE CA 90012","1","DOWNTOWN","14","READY FOR OCCUPANCY","NEW CONSTRUCTION","FAMILY","0.00","14,195,189.00","102,905,000.00","117,100,189.00","http://hcidapp.lacity.org/mpphotos/12-118869/Photo/Website/Parcel%20M-%20Grand%20Ave.png","1,165","RELATED CALIFORNIA URBAN HOUSING, LLC","RELATED MANAGEMENT COMPANY","(949) 660-7272"
"5188005031","11-117205","THE WHITTIER","3555 E WHITTIER BLVD 1-60 CA 90023","1","BOYLE HEIGHTS","14","READY FOR OCCUPANCY","NEW CONSTRUCTION","FAMILY","4,907,400.00","19,070,042.00","0.00","23,977,442.00","http://hcidapp.lacity.org/mpphotos/11-117205/Photo/Website/thewhittier4814_009.png","189","RETIREMENT HOUSING FOUNDATION,","FOUNDATION PROPERTY MANAGEMENT, INC.","(562) 257-5120"
"5149008009","20282","VICTOR CLOTHING APARTMENTS","242 S BROADWAY CA 90012","1","DOWNTOWN","14","READY FOR OCCUPANCY","N/A","AT-RISK","2,030,000.00","0.00","0.00","2,030,000.00","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png",,"NEIGHBORHOOD EFFORT,","THE EBERLY COMPANY","(323) 937-6468"
"5148009015","80059","NEW GENESIS","452 S MAIN ST CA 90013","1","DOWNTOWN","14","READY FOR OCCUPANCY","NEW CONSTRUCTION","SPECIAL NEEDS","5,587,486.00","31,038,161.00","0.00","36,625,647.00","http://hcidapp.lacity.org/mpphotos/080059/Photo/Website/080059.JPG","305","SKID ROW HOUSING TRUST,","SRHT PROPERTY MANAGEMENT COMPANY","(213) 683-0522 x114"
"5473006006","14-121712","T. BAILEY MANOR","4121 N EAGLE ROCK BLVD CA 90065","1","GLASSELL PARK","14","READY FOR OCCUPANCY","NEW CONSTRUCTION","SPECIAL NEEDS","0.00","4,015,323.00","10,000,000.00","14,015,323.00","http://hcidapp.lacity.org/mpphotos/14-121712/Photo/Website/El%20Segundo.png","191","Women Organizing Resources, Knowledge and Services","SOLARI ENTERPRISES, INC.","(714) 282-2520 x220"
"5180002029","15-122536","1ST AND SOTO TOD APARTMENTS PHASE II","2423 3/4 E 1ST ST CA 90033","1","BOYLE HEIGHTS","14","UNDERCONSTRUCTION","NEW CONSTRUCTION","SPECIAL NEEDS","2,050,000.00","16,439,692.00","0.00","18,489,692.00","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png","154","East LA Community Corporation","THE JOHN STEWART COMPANY","(213) 787-2700"
"5148023031","15-122553","649 LOFTS (AKA SIX FOUR NINE LOFTS)","649 S WALL ST CA 90014","1","WHOLESALE DISTRICT","14","UNDERCONSTRUCTION","NEW CONSTRUCTION","SPECIAL NEEDS","5,500,000.00","22,907,343.00","0.00","28,407,343.00","http://hcidapp.lacity.org/mpphotos/15-122553/Photo/Website/649%20lofts%2012-20-16.JPG","221","Skid Row Housing Trust","SRHT PROPERTY MANAGEMENT COMPANY","(213) 683-0522 x133"
"5148025008","30156","RAINBOW APARTMENTS","645 S SAN PEDRO ST CA 90014","1","WHOLESALE DISTRICT","14","READY FOR OCCUPANCY","NEW CONSTRUCTION","SPECIAL NEEDS","3,500,000.00","13,279,250.00","0.00","16,779,250.00","http://hcidapp.lacity.org/mpphotos/030156/Photo/Website/CD%209%20-%20Rainbow%20Apts..jpg","98","RAINBOW APARTMENTS, L.P.","SRHT PROPERTY MGMT CO.","(213) 683-0522 x114"
"5148023020","11-117809","STAR APARTMENTS","240 E 6TH ST CA 90014","1","WHOLESALE DISTRICT","14","READY FOR OCCUPANCY","NEW CONSTRUCTION","SPECIAL NEEDS","3,000,000.00","37,140,676.00","0.00","40,140,676.00","http://hcidapp.lacity.org/mpphotos/11-117809/Photo/Website/STAR_APARTMENTSmaple-845x684.png","273","Skid Row Housing Trust","SRHT PROPERTY MANAGEMENT COMPANY","(213) 683-0522"
"5183023003","10-118599","LINDA VISTA NURSES BUILDING","630 S ST LOUIS ST CA 90023","1","BOYLE HEIGHTS","14","READY FOR OCCUPANCY","ACQUISITION + REHAB","SENIORS","4,214,325.00","3,959,132.00","759,870.00","8,933,327.00","http://hcidapp.lacity.org/mpphotos/10-118599/Photo/Website/10-118599.JPG","218","AMCAL Linda Vista Fund L.P.","WESTERN SENIORS HOUSING, INC.","(949) 748-8204"
"5148014013","70168","RENATO APARTMENTS","531 S SAN JULIAN ST 1-96 CA 90013","1","WHOLESALE DISTRICT","14","READY FOR OCCUPANCY","NEW CONSTRUCTION","SPECIAL NEEDS","9,500,000.00","16,649,424.00","0.00","26,149,424.00","http://hcidapp.lacity.org/mpphotos/070168/Photo/Website/Renato.jpg","235","Single Room Occupancy Housing  Corp. (SRO)","SINGLE ROOM OCCUPANCY HOUSING CORPORATION","(213) 229-9640"
"5134014019","70045","NEW CARVER","1624 S HOPE ST 1-97 CA 90015","1","DOWNTOWN","14","READY FOR OCCUPANCY","NEW CONSTRUCTION","SPECIAL NEEDS","6,600,000.00","27,345,678.00","0.00","33,945,678.00","http://hcidapp.lacity.org/mpphotos/070045/Photo/Website/070045.JPG","265","SKID ROW HOUSING TRUST,","NEW CARVER APARTMENTS, LP","(213) 683-0522"
"5148025017","50028","ABBEY APARTMENTS","625 S SAN PEDRO ST 1-115 CA 90014","1","WHOLESALE DISTRICT","14","READY FOR OCCUPANCY","NEW CONSTRUCTION","SPECIAL NEEDS","3,500,000.00","23,108,748.00","1,091,000.00","27,699,748.00","http://hcidapp.lacity.org/mpphotos/050028/Photo/Website/CD%209%20-%20Abbey%20Apts.JPG","152","SKID ROW HOUSING TRUST,","SRHT PROPERTY MANAGEMENT COMPANY","(213) 683-0522 x123"
"6065010054","05-117193","LEEWARD APTS. (SITE 13)","10648 S CENTRAL AVE CA 90002","13","WATTS","15","READY FOR OCCUPANCY","REHAB","FAMILY","0.00","7,103,994.00","10,208,936.00","17,312,930.00","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png",,"HAMPSTEAD PARTNERS, INC.","ALPHA PROPERTY MANAGEMENT, INC.","(323) 231-4174"
"6065001052","60059","IMANI FE EAST & WEST","10424 S CENTRAL AVE 1-49 CA 90002","1","WATTS","15","READY FOR OCCUPANCY","NEW CONSTRUCTION","FAMILY","6,001,178.00","31,661,768.00","0.00","37,662,946.00","http://hcidapp.lacity.org/mpphotos/060059/Photo/Website/CD_8_-_Imani_Fe_West.png","242","Grant Housing & Econ Dev Corp","AEGON ASSET MANAGEMENT","N/A"
"7417012905","09-117267","DANA STRAND SR. APTS.","410 N HAWAIIAN AVE 1-100 CA 90744","1","WILMINGTON","15","READY FOR OCCUPANCY","NEW CONSTRUCTION","SENIORS","3,840,000.00","8,320,832.00","10,147,212.00","22,308,044.00","http://hcidapp.lacity.org/mpphotos/09-117267/Photo/Website/danastrand111611_008-.png","236","ROEM DEVELOPMENT CORP.","FPI MANAGEMENT, INC","(916) 357-5300"
"7423020046","13-118975","BANNING VILLA APARTMENT","1100 N BANNING BLVD  WILMINGTON, CA 90744","1","WILMINGTON","15","READY FOR OCCUPANCY","REHAB","SENIORS","0.00","10,965,825.00","10,100,000.00","21,065,825.00","http://hcidapp.lacity.org/mpphotos/13-118975/Photo/Website/banning%205.png","108","Clifford Beers Housing, Inc","PRESERVATION PARTNERS MANAGEMENT GROUP","(310) 802-6675"
"6132024034","80008","MAYA TOWNHOMES","306 W 120TH ST CA 90061","1","CENTURY PALMS/COVE","15","READY FOR OCCUPANCY","NEW CONSTRUCTION","FAMILY","2,055,350.00","7,237,394.00","0.00","9,292,744.00","http://hcidapp.lacity.org/mpphotos/080008/Photo/Website/maya12005broadwa_010-.png","83","LEELA ENTERPRISES,","ABHAY GOKANI CORPORATION","(323) 465-6611"
"7449014020","70170","TOBERMAN VILLAGE / AKA VISTA ALEGRE","142 W SANTA CRUZ ST 1-49  SAN PEDRO, CA 90731","1","SAN PEDRO","15","READY FOR OCCUPANCY","N/A","N/A","4,875,640.00","10,632,391.00","1,162,445.00","16,670,476.00","http://hcidapp.lacity.org/mpphotos/070170/Photo/Website/toberman92711_006-.png","144","NEW ECONOMICS FOR WOMEN,","N/A","N/A"
"6046019903","16-123328","JORDAN DOWNS PHASE 1B","2020 E 97TH ST CA 90002","1","WATTS","15","UNDERCONSTRUCTION","NEW CONSTRUCTION","FAMILY","0.00","37,109,157.00","32,650,000.00","69,759,157.00","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png","775","The Michaels Development Company I, L.P.","N/A","N/A"
"6117009027","09-117197","ACADEMY HALL","12010 S VERMONT AVE CA 90044","1","HARBOR GATEWAY","15","READY FOR OCCUPANCY","REHAB","FAMILY","0.00","6,631,570.00","2,278,011.00","8,909,581.00","http://hcidapp.lacity.org/mpphotos/09-117197/Photo/Website/BONDS%20Burns%20Manor.png",,"CENTURY AFFORDABLE HOUSING, INC.","JOHN STEWART COMPANY","(213) 833-1860"
"7455014029","07-117235","HARBOR TOWER","340 S MESA ST  SAN PEDRO, CA 90731","1","SAN PEDRO","15","READY FOR OCCUPANCY","REHAB","SENIORS","0.00","21,123,352.00","6,941,082.00","28,064,434.00","http://hcidapp.lacity.org/mpphotos/07-117235/Photo/Website/BONDS%20Harbor%20Towers.png",,"Retirement Housing Foundation","RETIREMENT HOUSING FOUNDATION","(562) 257-5110"
"6046019906","16-123233","JORDAN DOWNS PHASE 1A","9901 S ALAMEDA ST CA 90002","1",,"15","UNDERCONSTRUCTION","NEW CONSTRUCTION","FAMILY","0.00","24,774,444.00","33,959,951.00","58,734,395.00","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png",,"BRIDGE HOUSING CORPORATION","INTERSTATE REALTY MANAGEMENT","(209) 334-6565"
"6120018084","13-119250","VERMONT VILLAS","16304 S VERMONT AVE CA 90247","1","HARBOR GATEWAY","15","READY FOR OCCUPANCY","NEW CONSTRUCTION","SPECIAL NEEDS","3,872,900.00","17,861,000.00","0.00","21,733,900.00","http://hcidapp.lacity.org/mpphotos/13-119250/Photo/Website/150_2748.png","187","AHG Vermont, LLC (Affirmed Housing Group)","SOLARI ENTERPRISES, INC.","(714) 282-2520 x224"
"6066019011","05-117217","LEXINGTON APARTMENTS A/B (SITE 9)","10607 S KALMIA ST CA 90002","9","WATTS","15","READY FOR OCCUPANCY","REHAB","FAMILY","0.00","6,771,719.00","10,247,566.00","17,019,285.00","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png",,"1755 EFM 2, LLC","ALPHA PROPERTY MANAGEMENT, INC.","(323) 231-4174"
"6111025905","12-118781","SAGE PARK","1310 W 177TH ST CA 90248","1","HARBOR GATEWAY","15","READY FOR OCCUPANCY","NEW CONSTRUCTION","FAMILY","3,473,070.00","24,597,678.00","0.00","28,070,748.00","http://hcidapp.lacity.org/mpphotos/12-118781/Photo/Website/150_2481.png","279","BRIDGE Housing Corporation - SoCal","THE JOHN STEWART COMPANY","(213) 787-2700"
"7417010900","16-123033","VISTA DEL MAR","1116 W D ST CA 90744","1","WILMINGTON","15","READY FOR OCCUPANCY","NEW CONSTRUCTION","FAMILY","0.00","18,205,813.00","18,068,000.00","36,273,813.00","http://hcidapp.lacity.org/mpphotos/16-123033/Photo/Website/Lot%208.JPG","405","Abode Communities","ABODE COMMUNITIES","(213) 629-2702"
"7442001022","13-119071","NAVY VILLAGE","1556 W PALOS VERDES DR NORTH CA 90732","1","HARBOR CITY","15","READY FOR OCCUPANCY","REHAB","SPECIAL NEEDS","2,673,764.00","27,005,640.00","0.00","29,679,404.00","http://hcidapp.lacity.org/mpphotos/13-119071/Photo/Website/150_2668.png","243","Volunteers of America National Services","VOLUNTEERS OF AMERICA OF LOS ANGELES","(213) 251-7689"
"6065010050","05-117193","LEEWARD APTS. (SITE 11)","1206 E 105TH ST  Los Angeles, CA 90002","11","WATTS","15","READY FOR OCCUPANCY","REHAB","FAMILY","0.00","7,103,994.00","10,208,936.00","17,312,930.00","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png",,"HAMPSTEAD PARTNERS, INC.","ALPHA PROPERTY MANAGEMENT, INC.","(323) 231-4174"
"6048001024","70044","MCCOY PLAZA APARTMENTS","9315 S FIRTH BLVD 1-8  Los Angeles, CA 90002","1","WATTS","15","READY FOR OCCUPANCY","NEW CONSTRUCTION","FAMILY","5,985,000.00","41,513,856.00","0.00","47,498,856.00","http://hcidapp.lacity.org/mpphotos/070044/Photo/Website/070044.jpg","229","WATTS COMMUNITY LABOR ACTION COMMUNITY","BARKER MANAGEMENT INCORPORATED","(714) 533-3450"
"7417011900","50005","NEW DANA STRAND TOWNHOMES","425 N WILMINGTON BLVD CA 90744","1","WILMINGTON","15","READY FOR OCCUPANCY","NEW CONSTRUCTION","FAMILY","2,904,285.00","31,786,029.00","2,090,000.00","36,780,314.00","http://hcidapp.lacity.org/mpphotos/050005/Photo/Website/CD%2015%20-%20New%20Dana%20Strand%20Townhomes.JPG","291","MERCY HOUSING CALIFORNIA","ABODE COMMUNITIES","(213) 225-2772"
"7417005912","16-123037","CAMINO DEL MAR","417 N HAWAIIAN AVE CA 90744","1","WILMINGTON","15","READY FOR OCCUPANCY","NEW CONSTRUCTION","FAMILY","0.00","29,640,430.00","100.00","29,640,530.00","http://hcidapp.lacity.org/mpphotos/16-123037/Photo/Website/Lot%204.JPG","388","Mercy Housing California","ABODE COMMUNITIES (PROP MGMT DIVISION)","(213) 629-2702"
"6117019016","40067","ROYALS APARTMENTS","717 W EL SEGUNDO BLVD CA 90247","1","HARBOR GATEWAY","15","READY FOR OCCUPANCY","REHAB","FAMILY","1,100,000.00","13,039,479.00","0.00","14,139,479.00","http://hcidapp.lacity.org/mpphotos/040067/Photo/Website/CD%2015%20-%20The%20Royals.jpg","49","Preservation Partners Management Group, Inc.","PRESERVATION PARTNERS MANAGEMENT GROUP","(310) 802-6673"
"6132002001","14-121649","127TH STREET APARTMENTS","550 W 127TH ST CA 90044","1","HARBOR GATEWAY","15","READY FOR OCCUPANCY","NEW CONSTRUCTION","SPECIAL NEEDS","8,900,000.00","22,694,976.00","0.00","31,594,976.00","http://hcidapp.lacity.org/mpphotos/14-121649/Photo/Website/127th%20St%20Apt.png","238","Meta Housing Corporation","JOHN STEWARD COMPANY","N/A"
"6117003018","80002","MY TOWN HOMES","12015 S FIGUEROA ST 1-21 CA 90061","1","HARBOR GATEWAY","15","READY FOR OCCUPANCY","NEW CONSTRUCTION","FAMILY","2,006,300.00","6,359,207.00","0.00","8,365,507.00","http://hcidapp.lacity.org/mpphotos/080002/Photo/Website/mytownhomes12015figueroa42414_005.png","83","LEELA ENTERPRISES,","MY TOWN HOMES L.P.","(323) 465-6611"
"6132002014","15-122546","EL SEGUNDO APARTMENTS","535 W EL SEGUNDO BLVD CA 90248","1","HARBOR GATEWAY","15","READY FOR OCCUPANCY","NEW CONSTRUCTION","FAMILY","4,000,000.00","21,492,908.00","2,084,704.00","27,577,612.00","http://hcidapp.lacity.org/mpphotos/15-122546/Photo/Website/El%20Segundo.png","259","Meta Housing Corporation","JOHN STEWART COMPANY","(213) 833-1860"
"6065010046","05-117193","LEEWARD APTS. (SITE 12)","10634 S CENTRAL AVE CA 90002","12","WATTS","15","READY FOR OCCUPANCY","REHAB","FAMILY","0.00","7,103,994.00","10,208,936.00","17,312,930.00","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png",,"HAMPSTEAD PARTNERS, INC.","ALPHA PROPERTY MANAGEMENT, INC.","(323) 231-4174"
"7413012938","13-119184","HARBOR VILLAGE APARTMENTS","981 W HARBOR VILLAGE DR CA 90710","1","HARBOR CITY","15","READY FOR OCCUPANCY","ACQUISITION + REHAB","FAMILY","0.00","23,791,743.00","41,877,000.00","65,668,743.00","http://hcidapp.lacity.org/mpphotos/13-119184/Photo/Website/Harbor%20Village%20Aprts.png","253","RELATED COMPANIES OF CALIFORNIA,","RELATED MANAGEMENT COMPANY","(949) 660-7272"
